SRR23199438	SRR23199439	SRR23199440	SRR23199441	SRR23199442	SRR23199443	SRR23199444	SRR23199445	SRR23199446	SRR23199447	SRR23199448	SRR23199449
0	0	0	0	0	0	0	1	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
76.6178	78.118	75.6709	7.75144	14.0738	0	17.8423	29.8785	11.1897	13.9179	0	0
904.546	872.503	885.892	1097.49	790.37	1130.3	1173.41	1188.33	1099.43	1007.56	923.149	885.882
0	0	0	2.00617	0	1.00208	0	0.979917	1.00201	1.00142	1.00097	1.00156
0	0	5	0	0	0	0	0	0	1	0	0
2	0	2	1	0	0	1	0	4	0	1	0
259.204	313.294	292.562	343.987	317.654	288.886	311.501	317.886	284.924	391.133	321.9	295.414
0	0	0	0	0	0	0	0	0	0	0	0
2.61681	4.23452	2.81262	0	0	0	4.01838	6.06148	2.43171	0	0	3.31989
756.861	988.852	810.472	934.559	1191.47	953.492	982.467	962.095	833.035	1027.02	1057.91	1051.09
128.862	106.833	132.898	133.751	141.481	177.082	134.23	141.743	141.496	203.63	191.141	194.12
0	0	1.00061	0	0	0	0	0	0	0	0	1.00015
0	0	18.7462	35.8951	43.8851	15.9447	41.5254	40.3859	39.2656	13.3386	14.7342	52.1289
3	2	1	0	2	0	1	0	0	1	1	1
0	0	0	0	0	0	0	0	0	0	1	0
0	0	0	0	0	0	1.02039	0	0	0	0	0
462.571	348.879	415.058	261.24	221.013	305.349	369.627	385.474	345.996	251.477	295.923	277.69
113.347	127.477	142.658	158.317	121.524	226.334	107.741	110.195	92.8063	104.234	108.47	100.489
73.0275	67.382	63.6937	62.9082	71.2466	52.7952	105.76	89.4055	76.9815	71.2621	57.2938	76.8696
0	0	0	0	1	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
1734.69	1819.34	1797.55	1378.51	1367.06	1455.16	1621.96	1592.12	1597.24	1248.75	1311.2	1289.36
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
80	95	107	143	169.243	154	125	134	108.598	223	182	159
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
65.9443	79	81	56	86	58	58	67.6687	68	74	59	53
41.7958	46.0575	38.3322	32.6583	40.3107	32.5523	147.333	103.784	110.894	166.472	152.153	159.7
942.812	966.285	950.366	1009.41	1101.92	828.695	1130.54	989.774	917.966	748.174	943.746	945.077
24.3433	21.897	21.8507	34.2908	34.0298	47.7525	33.5436	26.4862	30.1194	42.1474	43.9714	27.9857
0.000551892	103.734	110.166	0.000125821	0	0	0	66.9239	66.8919	0	0.000123202	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.367202	0	0	0	118.921	125.065	79.3647	3.17871e-06	38.1845	10.4293
1961.92	3825.49	2646.09	1379.95	3457.41	1330.98	1462.48	1432.5	1790.93	2547.11	3960.23	3565.29
0	0	0	0	0	0	0	0	0	0	0	0
750.811	828.564	804.508	698.716	620.562	563.581	834.431	663.056	678.433	502.382	518.68	411.355
35.8397	35.8881	41.2867	43.0924	23.2943	35.8603	19.7593	19.7695	26.9247	12.5581	7.17684	12.633
55.4593	99.3681	77.7544	76.6669	78.1458	44.6966	60.676	142.616	92.3447	143.173	160.982	135.197
0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0	0	0	0
379.068	424.618	339.005	522.608	531.318	546.7	371.408	406.268	447.217	362.77	455.382	371.593
518.322	425.638	398.352	628.821	605.534	610.581	458.459	587.131	561.503	750.652	750.18	829.492
0	0	0	0	0	0	0	0	0	0	0	0
206.506	0.01405	202.094	187.146	137.935	233.92	246.325	238.129	247.031	180.234	185.689	190.204
0	0	0	0	0	0	0	0	0	0	0	0
60.179	69.548	65.2388	86.3234	93.5802	61.3512	139.283	80.7041	133.528	178.173	221.406	193.431
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	2.50355	0	0	2.82793	0
0	0	0	0	0	0	0	0	0	0	0	0
12.9146	7.66723	15.2465	7.85834	10.6859	6.85863	4.51795	10.9164	12.2406	8.09238	5.45397	3.46736
94.0289	95.7724	79.9166	31.0706	60.2801	42.9075	80.8622	77.0381	89.3623	81.0318	54.7149	95.1709
14.234	34.829	14.0764	0	0	0	19.5668	0	4.83198	0	20.2854	0
0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0
6.18293	15.1348	3.59406	5.10251	10.7434	10.8084	15.6291	9.89611	11.7499	15.4443	10.9551	11.457
1545.4	1820.27	1872.24	871.303	900.465	1063.61	2202.16	2090.78	2002.4	2243.16	2145.6	2134.97
52.7035	70.3326	63.6779	55.8402	54.8559	39.6375	58.766	35.3075	39.1876	46.0974	20.9435	32.1798
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
381.276	405.116	463.264	376.512	251.086	253.975	497.009	393.769	443.56	313.419	200.359	284.838
12673.4	15524.7	14682.5	15099.9	17847.9	15081.4	13386.3	12885.6	12756.1	14257.4	14253	14473.1
0	0	0	0	0	0	0	0	0	0	0	0
2	3	3	1	0	0	2	1	2	1	1	0
3.00274	5	6	2.00844	5	10	4.09502	11.6535	3.01574	2.00017	4	6
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	1.01478	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
4.7785	2.40693	9.71427	0	9.69781	2.02062	12.041	4.69695	2.3231	2.24841	13.127	15.6684
7.65467	9.91773	15.218	3.25981	12.7818	3.81044	20.2034	7.16291	5.74939	2.75676	6.73881	7.12814
1690.78	1722.77	1643.76	1709.38	1670.43	1744.5	1380.46	1350.83	1346.28	1362	1364.25	1333.89
10.5548	4.46711	12.8283	8.58954	13.1887	13.187	14.3907	17.9863	7.85394	14.4106	16.7965	15.5138
0	0	0	0	0	0	0	0	0	0	0	0
2.90599	55.0476	32.5916	75.9651	70.4187	79.5789	28.3919	69.9957	24.2199	105.653	41.2205	180.753
474.355	469.143	498.326	518.223	326.543	589.566	503.639	477.137	468.51	363.236	341.185	496.852
1.16175	3.5357	1.17745	3.53935	9.22043	2.32262	5.97826	3.60618	2.34126	3.56354	3.55509	2.3549
14.5515	8.66314	7.8199	16.0427	4.05524	15.4557	8.02831	7.03572	14.3709	13.9764	13.7938	12.249
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	2	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
387.184	525.854	390.164	560.961	549.684	496.626	443.226	410.94	467.092	423.072	408.096	382.661
27.5803	28.2237	31.1043	9.67766	13.5803	24.3419	35.7982	27.465	20.3268	28.3211	29.2807	20.2536
0	1	2	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0
45.2082	29.6643	13.1738	57.4886	49.8668	84.3476	38.0725	22.7863	44.3023	42.0891	62.9784	59.8639
0	0	0	0	0	0	0	0	0	0	0	0
0	0.403184	0	0	0	0	0	0	0.45527	0	0	0
0	1.00796	3.02097	1.00721	0	2.01934	2.02001	2.0459	0	0	0	1.0024
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	1	1	1	1	4	2	2	3
2	0	1	0	1	0	0	1	2	2	0	1
0	0	0	0	0	0	0	0	0	0	0	0
1	0	2.54386	3.00039	4.02152	1.00603	1.00356	4.00415	2.02138	0	3.11245	2.00101
0	0	0	0	0	0	0	1.00059	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	3	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
1.17866	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
31.3329	63.2284	83.1964	48.7645	78.4548	56.6066	88.7352	72.0665	12.9603	72.6863	17.33	75.2059
201.033	134.3	165.032	185.089	134.339	161.872	166.369	187.052	200.322	146.289	133.129	137.5
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	2	0	0	0
0	3	3	0	0	0	2	0	2	2	0	0
1	0	0	2	1	0	0	0	1	0	0	0
2.4718	6.88199	2.1822	4.03718	0	2.01483	0	4.03563	0	4.02879	3.012	2
0	0	0	0	0	0	0	1	1.0003	0	0	0
9	8	11	4	6	6	11	7	7	11	5	7
379.009	371.244	340.347	336.173	262.43	302.525	253.722	290.757	274.251	328.599	305.947	316.257
0	0	0	0	0	0	0	0	0	0	0	0
2809.28	3082.13	2615.32	3867.93	3773.41	3686.65	2555.87	2727.16	2946.73	2944.72	3478.71	3305.78
1.03425	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
26.1659	26.2207	0	0	6.87873	0	7.74495	17.1993	9.29951	11.9629	6.5556	0
0	0	0	0	0	0	0	0	0	0	0	0
24.296	28.1578	9.42286	0	0	0	0.2921	26.3219	0	0	0	0
284.4	314.441	368.877	267.735	331.637	223.42	227.429	273.626	217.62	399.286	461.472	343.726
17.913	14.7513	8.99834	0	1.97002	0	0	3.02918	3.96427	2.40338	0.705408	0
46.5129	86.5498	71.7733	58.5717	42.4718	57.1887	114.06	93.249	91.6534	51.6648	63.2058	65.6053
0	0	1.02208	0	0	0	0	0	0	0	0	0
0	0	2.70354	14.073	6.67383	5.20795	14.7164	10.1944	5.76112	8.90529	5.38404	6.86096
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
8110.66	8363.04	7920.7	8125.51	7316.72	7311.8	7267.87	7528.43	7279.04	5361.01	5573.28	5374.61
0	2	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
1052.45	1062	1100.24	1071.2	1380.51	1124.58	1109.37	1005.29	919.358	1257.66	1178.96	1133.98
0	0	0	0	0	0	0	0	0	0	0	0
1.53332	0.0916829	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
1.24183e-06	84.5279	13.6147	299.066	135.228	0.80939	0.0506681	2.65947	212.114	8.48349	82.6889	329.745
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
1888.37	2041.64	1730.53	2137	2228	2486.67	1880.58	1989.28	1900.21	1880.46	1760.63	1907.58
0	0	0	0	0	0	0	0	0	0	0	0
43.7697	22.3759	87.9609	41.1639	23.8451	46.1134	61.4332	66.0885	47.7065	32.5066	65.1396	63.8449
75.9544	67.6062	74.4287	159.289	158.217	92.6248	108.523	160.69	128.567	185.86	178.079	139.406
0	0	0	0	0	1	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
4	4.56782	2.32245	0	0	0	2	0	1.52367	0	3.04448	0
0	1	0	0	0	0	0	0	2	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	9.58887	1	3	4	0	0	19.0819	0	0	11.4294
32.7579	29.4222	16.9826	40.7716	39.2642	49.2144	42.1087	29.4838	45.2838	22.38	18.2451	28.2883
331.809	284.599	321.818	315.105	278.965	508.84	240.674	277.18	229.293	503.982	360.846	203.242
0	9	2.62381	4	8	3.53291	15.0118	15	7.03888	19.5152	20.8485	31.9237
942.839	1171.63	1098.03	605.253	703.845	710.588	1280.29	1216.12	1162.45	2028.72	1749.8	1792.46
94.8979	71.696	69.1214	63.8674	101.805	42.6688	55.213	54.2719	48.6344	71.5451	52.1698	33.8047
2.71826	8.9298	3.10218	2.59763	4.23191	0	2.93937	3.16499	5.50005	2.75327	1.24008	2.82076
0	3	0	0	0	0	0	0	0	0	0	0
392.257	376.206	325.341	232.061	177.565	258.662	339.718	389.406	348.542	286.995	240.212	281.375
1	0	1	0	0	0	1.00009	0	0	1	0	0
2136.26	1935.93	2019.41	2892.14	3044.72	2841.27	2114.82	2034.75	2254.46	2325.27	2397.58	2273.85
0	35.2792	7.6111	0	36.2754	9.21901	0	0.0533389	3.09851	0	63.2436	13.5056
0	0	0	0	0	0	1	0	0	1	1	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	3.66081	3.81333	0	0	0	0	0	0	0
0.94185	0	1.93131	5.7186	3.0776	3.96437	5.89617	0	0	14.082	5.59032	2.41209
0	0	0	0	0	0	0	0	0	0	0	0
0	2.34321	0	0	0	1	2	2.25979	3	3	0	0
1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
13.9371	7.44775	23.3737	1.00093	0	0	9.13748	9.10557	18.4297	0	0	0
55.9897	52.6258	36.4369	45.9727	75.4019	65.1669	59.228	55.4809	60.0254	53.8464	42.2403	42.9013
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1	0	0	0	0	0
0	1	2	3	2	1	1	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
165.214	137.407	154.291	116.298	102.637	120.828	122.656	131.829	142.931	122.828	123.019	100.15
57.5653	57.7201	57.7626	28.8955	19.186	28.8156	28.9206	28.9501	38.5046	57.6955	38.4717	38.4763
0	0	0	0	0	0	0	0	0	0	0	0
108.407	100.347	94.918	254.124	211.373	210.368	131.047	97.8829	166.28	90.6029	133.918	143.531
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
2.99675	1.1106	1.51204	1.3584	1.93342	2.70532	0.680114	3.42375	3.39291	3.3523	0	0.677861
2229.89	2513.05	2451.21	2726.6	2982.39	2986.3	2361.85	2170.74	2051.19	4250.12	3492.95	3812.77
5	5.01096	3.01436	3.81664	3	3	3	4.01013	2.6336	3	1.00295	5
0	0	0	0	0	0	0	0	0	1	0	0
2	5	2	0	1	1	1	2	4	2	3	3
828.44	892.4	796.948	457.887	507.818	496.822	914.367	781.089	846.714	645.409	594.164	593.095
0	1	0	0	0	0	0	0	0	0	0	0
2	0	1	1	0	0	0	0	1	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	1.57533	1	0	0	0
1	1.47975	1.33333	0	0.333333	0	2.33333	0.666667	1	1.33333	1	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	25.1951	12.027	21.3654	8.91952	19.6615	21.533	5.85697	18.4967	13.3449	10.8811	3.46777
0	0	0	0	0	0	0	0	0	0	0	0
118.237	115.892	99.9108	2.20948e-05	166.275	208.2	166.541	133.455	8.25304	161.411	136.182	17.7414
537.29	465.852	491.607	464.886	511.231	517.312	532.687	492.784	472.669	450.622	487.569	446.752
0	0	0	0	0	0	0	0	0	0	0	0
914.511	904.563	860.916	1148.31	1176.84	1198.74	1173.38	1032.74	1200.33	1514.4	1384.74	1427.91
3.16291	3.19298	0	1.05665	0	1.04438	4.30033	0	0	1.01625	2.10791	0
0	0	0	0	0	0	0	0	0	0	0	0
779.676	820.089	899.416	968.905	1065.31	442.986	467.958	529.191	607.932	364.445	558.081	638.9
0	0	0	0	0	0	0	0	0	0	1.00004	0
0	22.5948	0	44.4288	28.8502	37.6083	55.9516	20.1746	0	86.137	14.7179	49.9225
0	0	0	0	0	0	0	1	0	0	0	0
0	0	0	0	0	0	0	1	0	0	0	0
301.049	358.742	363.241	447.52	428.256	354.576	339.132	324.848	300.887	462.999	355.302	495.728
0	36.7325	50.7023	0	32.7024	0	0	0.000194921	33.7225	13.4477	71.4879	140.045
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	2	0	0	0	0	0
1	1.13767	0	1	0	0	0	1.76093	1.62036	0	0	0
14.5435	9.88006	0	4.94583	19.9836	21.0888	9.60227	10.2847	24.1991	9.70302	14.5035	24.3294
0	0	0	0	0	0	0	0	0	0	0	0
466.758	530.939	508.126	709.066	608.101	769.4	456.523	538.85	543.738	660.449	527.599	523.666
7.68205	8.89689	12.9396	19.1594	32.4109	21.8669	7.8798	13.0956	11.6549	3.95655	12.3703	8.06691
1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	1	2	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
974.017	1005	959.019	735.425	771	910.083	912.526	863.813	943.983	1046.22	1038.22	1013
4.12613	5.14739	6.17664	10.319	9.32359	5.17079	5.14349	3.10726	10.3534	2.07574	8.26842	4.13574
0	0	0	1.00053	0	0	0	0	0	0	0	5.0201
0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	1	0	0
3	3	2	0	1	0	0	0	1	0	0	0
0	0	0	1.00017	0	0	1	0	1	0	0	0
167.016	175.577	193.641	170.272	172.264	250.457	193.864	173.904	149.745	238.801	193.538	278.121
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	2	0	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
1.14322e-06	6.40822e-07	4.00225	1.65703e-06	1.60006e-07	6.12118	9.82157e-07	1.18427e-06	0	1.40765e-06	3.10977	1.88938e-06
137.053	137.594	149.257	121.86	115.179	124.513	51.0582	59.3899	70.5294	57.1906	42.2174	35.2633
602.62	596.092	576.369	574.426	525.654	514.578	677.054	766.019	711.864	671.368	629.36	635.265
23.412	7.92705	15.2525	3.71732	8.21759	4.56729	15.1654	13.776	13.8443	9.6097	13.731	5.94539
22.5091	15.8183	15.5206	20.9981	35.7395	20.1134	5.71264	2.66741	14.1225	10.4474	2.83965	9.20583
81.5657	2.383e-05	61.2153	55.9404	60.0011	0.00115611	45.8594	31.3914	103.977	18.8289	0	28.2397
4.00123	2.03836	0	4.37385	0	1.16726	1.00006	2.57256	5.00123	4.00646	2.01338	1.00072
0	0	0	0	0	0	0	0	0	1.17941	0.186248	0
2	0	0	0	0	1	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.333333	0	1	0	0	0.5	0	0	0.333333	0
3.42883	10.8374	4.26481	0	4.31129	0	4.06864	4.09831	13.5749	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	1.11008	0	0	0	3	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	3	0	0	0	4	0	0	0	0	0	2.17753
0	51.8519	13.7142	14.3168	33.8214	11.3225	0.00384912	35.439	43.644	0	8.67369	0.486953
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
100	109	116	65	77	50	36	33	37	11	14	4
1952.65	2073.75	1838.63	1794.89	1811.51	1820.78	1788.53	1796.04	1838.09	1606.94	1671.35	1633.32
0	0	0	0	0	0	0	0	0	0	0	0
1078.48	1284.99	1351.1	1182.02	1560.98	1033.72	1186.43	1261.56	1173.85	1552.46	1653.61	1422.74
13.9561	8.50208	11.3439	4.95321	9.54972	3.68157	12.9461	14.2331	10.9648	4.91795	3.55348	4.35468
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
442.158	450.71	526.584	363.399	408.564	344.018	1036.86	1018.92	878.805	852.495	915.708	809.739
352.853	463.53	428.177	463.854	421.163	369.18	256.588	297.455	371.49	332.637	416.299	217.304
23	22.0096	23	11	10	7.00098	15	19.003	22	9	12	17.0019
0	1	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1.00445	1	0	0	0	0
4.06125	11.0184	0	0	0	0	2.52942	5.73925	0	5.75709	0	0
534.445	882.39	772.048	1522.04	2075.47	1421.73	736.496	633.972	785.402	1868.4	1715.9	1554.55
0.000117789	59.2979	0.00481271	33.3837	0	98.1208	0	0	30.9137	1.32764	0.00139369	5.39721e-08
18.0951	21.6296	9.19081	16.2744	14.8059	20.893	21.4673	12.2208	11.4523	16.9945	20.4871	23.7958
0	12	8.49798	0	0	0	9	0	1.99999	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1.00032	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
2.11992	0	0	0	0	0	1.064	1.00112	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
9.10854	6.04846	0	0	0	0	0	9.99225	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
16.7245	23.3982	17.624	23.3289	5.84171	21.3642	53.5647	41.191	29.7534	35.8742	43.654	62.962
0	4.48248	5.8323	17.8464	0	33.7163	20.9401	24.4643	19.5283	18.6281	15.7359	23.7964
0	0	0	0	0	0	0	0	0	0	0	0
4.41588	4.982	2.06368	6.38616	1.21487	1.00644	1.06797	1.07531	3.23601	2.32859	2.14075	2.02505
229.331	617.55	451.543	213.832	106.111	317.825	321.366	165.061	315.468	242.477	259.894	447.44
0	0	1.01218	0	1.00937	0	1.0053	0	0	1.01127	0	0
0	0	0	0	0	0	0	0	0	0	0	0
56.4575	66.7183	81.2763	0.000169875	19.3908	13.3374	51.6696	44.0875	49.074	31.7429	42.3513	27.2644
0	0	0.00734197	0	0	0	0.0163938	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.992658	0	0	0	0.983606	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
2.41615	5.16199	0	0	0	0	3.53641	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	0	0	0	0	1	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	1.94683	0	0	0	3.97451	10.0593	0	0	0	0	0
0	0	0	0	0	0	1.43992	0	0	0	0	0
4	0	1	0	0	0	0	2	0	1	0	0
0	0	4.53791	1	0	0	7	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0
3	11.0142	6.02124	0	1.08004	1.00077	1.00051	0	4.00017	3.24322	0	3.00265
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	1	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	1.21073
0	0	1	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0	0	0	0
369.166	615.442	249.581	326.311	554.669	478.671	669.987	568.532	615.674	641.063	383.506	361.924
1	1	1	0	0	1	4	1	0	0	0	0
0	2.14505	0	1	0	1	5	1.19932	1.19714	2.14437	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
10.1725	26.2711	27.8489	43.9183	36.5123	3.5778	2.80432	28.1841	28.0405	38.3911	28.8189	15.7751
0	0	0	0	0	0	0	0	0	0	0	0
7.99098	4.26119	1.53908	0	0	1	0	1	2	0	0	0
0	0	0	0	0	0	0	0	0	1	0	2
1	1	1	0	0	0	1	0	1	1.00386	0	0
0	0	0	0	0	0	12.8557	6.03017	4.25639e-08	12.3946	18.9005	10.2343
1.33797	4.77793	7.84331	3.0003	0	1.00021	0	3.74745	2.00027	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	1	0	0	0	0
28	39	34	0	1	0	2	2	2	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
287.672	258.953	295.174	220.653	223.459	267.657	276.765	257.035	265.703	274.036	317.611	296.912
0	0	0	0	0	0	0	0	0	0	0	0
0	1.21119	1.1812	0	0	2.00189	0	2.00508	0	0	0	1.02261
4.37771	0	2.83555	0	0	0	4.13754	0	0	0	0	2.31655e-08
180.119	173.691	161.157	166.736	237.444	188.233	221.661	246.591	152.337	317.013	264.542	249.896
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
262.913	181.547	240.808	240.996	256.423	230.425	358.948	235.962	275.043	158.127	171.247	203.533
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
1548.58	1599.81	1539.95	2360.8	2120.12	2467.82	615.695	680.539	552.247	857.475	789.699	799.109
52.6287	42.9858	44.0023	14.7453	16.4513	32.6557	43.2779	43.7501	32.628	33.8782	35.0459	39.4767
1	0	1	0	0	0	0	1	1	0	0	0
3.16079	0	5.03098	0	4.27983	0	3.38973	4.15832	10.7835	0	3.45561	1.62039
24	21	37	3	5	4	39	38	34	9	5	8
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
4	1.02853	5	2	2.14406	1.00045	3.05043	0	4.00165	4.00513	0	2.00169
0	0	0	0	0	0	0	0	0	0	0	0
66.8092	71.9966	76.0171	63.3764	67.7777	54.7658	49.6182	40.3492	43.6938	46.1903	44.4235	43.7323
0	0	0	0	0	0	0	0	0	0	0	0
299.049	351.207	392.823	411.477	441.656	394.216	346.843	307.585	311.362	350.65	346.294	328.374
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	1.00001	0	0	0	0	0
0	1.00025	0	0	0	0	0	0	0	0	0	0
661.328	651.112	499.655	690.988	843.301	679.397	608.642	460.448	414.151	552.131	565.209	496.522
0	0	0	0	0	0	0	0	0	0	0	0
25.4877	21.2222	19.8979	24.7054	10.1947	17.6139	13.6144	6.66473	13.608	6.59084	10.2032	3.40119
0	0	0	0	0	0	0	0	1	0	0	0
12.0663	15.588	15.4958	26.8959	12.5022	12.7653	13.1693	29.213	21.5359	27.9054	15.3524	23.8016
0	0	0	0	0	0	29.2881	7.88036	11.3612	9.57479	2.20344	16.1729
1.16139	0	2.35807	1.17447	4.72543	0	2.39992	0	2.37681	1.18199	0	2.35522
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
